date,close,volume
2020-09-18,844.2,247
2020-09-21,845,290
2020-09-22,846.5,310
2020-09-23,851.7,454
2020-09-24,849.8,201
2020-09-25,852.5,288
2020-09-28,862.9,230
2020-09-29,853.5,402
2020-09-30,856.1,574
2020-10-01,863.8,859
