timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-05-13,0.26497000,0.28500000,0.25600000,0.27718000,80814388.52000000,1526255999999,21946942.40714350,47969,41444236.40000000,11264384.73173870,0
2018-05-14,0.27718000,0.27815000,0.25123000,0.26655000,91273066.64000000,1526342399999,24211870.75738980,52143,43694904.03000000,11601713.32198880,0
2018-05-15,0.26631000,0.27500000,0.25130000,0.25394000,45482311.92000000,1526428799999,12032089.90217380,31261,21628076.34000000,5725403.74509200,0
2018-05-16,0.25394000,0.25580000,0.23700000,0.25237000,52406357.98000000,1526515199999,12799326.87994190,31751,25975882.74000000,6335097.21217880,0
2018-05-17,0.25237000,0.26054000,0.23666000,0.23919000,40168712.80000000,1526601599999,10013492.93809120,26905,18305510.75000000,4574417.20449570,0
2018-05-18,0.23915000,0.24500000,0.23037000,0.24324000,42061886.81000000,1526687999999,9979718.32849220,27682,20837646.58000000,4950074.58447220,0
2018-05-19,0.24382000,0.24750000,0.23580000,0.24116000,32607149.46000000,1526774399999,7905841.55264420,18969,16856271.64000000,4088634.68558410,0
2018-05-20,0.24151000,0.26006000,0.23832000,0.25556000,47300696.99000000,1526860799999,11840033.99397390,28039,23621647.57000000,5920486.27866630,0
2018-05-21,0.25556000,0.25999000,0.24301000,0.24563000,41754180.20000000,1526947199999,10487356.69863590,25176,17230436.60000000,4320120.91424380,0
2018-05-22,0.24588000,0.24730000,0.21841000,0.22000000,46428678.88000000,1527033599999,10824531.94805320,28214,17986111.37000000,4198058.01806350,0
2018-05-23,0.22000000,0.22310000,0.19270000,0.19780000,109714442.60000000,1527119999999,22651868.63899230,55284,49355026.84000000,10170853.57246110,0
2018-05-24,0.19767000,0.21040000,0.18865000,0.20730000,77927006.83000000,1527206399999,15619668.83935670,38792,38118631.43000000,7641972.06083610,0
2018-05-25,0.20731000,0.20900000,0.19351000,0.19788000,75352005.68000000,1527292799999,15042769.69928570,31890,40941992.03000000,8157314.60197910,0
2018-05-26,0.19798000,0.20400000,0.19380000,0.19504000,75181277.32000000,1527379199999,15025229.88266650,28481,43837266.81000000,8770441.88825200,0
2018-05-27,0.19506000,0.19580000,0.19010000,0.19186000,69065730.80000000,1527465599999,13321221.37406130,27380,40895901.19000000,7890817.51712770,0
2018-05-28,0.19198000,0.19400000,0.17125000,0.17249000,97552880.14000000,1527551999999,17761407.22864790,38916,50494412.04000000,9186407.54894230,0
2018-05-29,0.17249000,0.20896000,0.17055000,0.20164000,152230373.78000000,1527638399999,29484111.34533620,55599,82300400.74000000,15910605.00006430,0
2018-05-30,0.20176000,0.21683000,0.19689000,0.20779000,170042582.10000000,1527724799999,35159335.41655670,64428,92544844.47000000,19126795.64991300,0
2018-05-31,0.20846000,0.22879000,0.20321000,0.22330000,168752746.02000000,1527811199999,36816251.26825660,64531,87493821.37000000,19073176.33884440,0
2018-06-01,0.22331000,0.22850000,0.21347000,0.22038000,120335358.80000000,1527897599999,26449032.07696200,46951,65988189.81000000,14508851.02058650,0
2018-06-02,0.22038000,0.23000000,0.21666000,0.22648000,112561553.74000000,1527983999999,25188851.97862370,43345,63973002.57000000,14320371.36099160,0
2018-06-03,0.22647000,0.23677000,0.22259000,0.22659000,118516861.04000000,1528070399999,27239878.84461350,42996,66048939.44000000,15185781.74730500,0
2018-06-04,0.22660000,0.23030000,0.20882000,0.21243000,117544611.93000000,1528156799999,25442053.91972180,43191,63995141.93000000,13855139.23668850,0
2018-06-05,0.21217000,0.22160000,0.20221000,0.21839000,126062349.89000000,1528243199999,26603749.02644660,44089,69558211.67000000,14685925.62107210,0
2018-06-06,0.21835000,0.21949000,0.20799000,0.21452000,95597932.00000000,1528329599999,20492327.43219650,35295,52692455.59000000,11298397.52344580,0
2018-06-07,0.21470000,0.21863000,0.20800000,0.21019000,88495885.67000000,1528415999999,18813214.98958100,31834,51171630.51000000,10882371.88787380,0
2018-06-08,0.21034000,0.21053000,0.20025000,0.20430000,88036857.34000000,1528502399999,18054928.07137570,30863,50046061.03000000,10266841.05493890,0
2018-06-09,0.20430000,0.21000000,0.20031000,0.20110000,77594290.31000000,1528588799999,15907932.17801280,23821,45740763.96000000,9383829.46551580,0
2018-06-10,0.20108000,0.20108000,0.16806000,0.17346000,142220130.36000000,1528675199999,26299148.26787050,52191,71899370.12000000,13308946.24432500,0
2018-06-11,0.17346000,0.18067000,0.16404000,0.17897000,89060527.57000000,1528761599999,15313409.38806980,33296,50681132.33000000,8713463.41700940,0
2018-06-12,0.17910000,0.18130000,0.15800000,0.16297000,92630936.01000000,1528847999999,15698398.07287850,32901,49471919.48000000,8389329.09088310,0
2018-06-13,0.16309000,0.16609000,0.14500000,0.15791000,123774555.35000000,1528934399999,19368912.27304410,40956,63921014.21000000,10020594.95296730,0
2018-06-14,0.15798000,0.17700000,0.15300000,0.17062000,201282329.40000000,1529020799999,33697548.92901200,58839,99732343.80000000,16675494.98508600,0
2018-06-15,0.17091000,0.17100000,0.15997000,0.16097000,114391790.30000000,1529107199999,18948487.00028400,34656,65753977.10000000,10903551.28296900,0
2018-06-16,0.16098000,0.16436000,0.15762000,0.16191000,78883976.90000000,1529193599999,12764446.97373800,23527,47331464.00000000,7662280.79499800,0
2018-06-17,0.16209000,0.16436000,0.15962000,0.16044000,83655537.20000000,1529279999999,13575832.10095200,21580,50923772.40000000,8268315.77218800,0
2018-06-18,0.16047000,0.16810000,0.15540000,0.16370000,106510458.50000000,1529366399999,17174549.76808000,30114,58885643.00000000,9498170.40521000,0
2018-06-19,0.16370000,0.17149000,0.16120000,0.16700000,92579516.20000000,1529452799999,15231501.32004100,26289,49036347.20000000,8070311.29333000,0
2018-06-20,0.16675000,0.16768000,0.15675000,0.16182000,101010133.40000000,1529539199999,16214788.57784000,27526,52657027.40000000,8461105.73240700,0
2018-06-21,0.16181000,0.16369000,0.15670000,0.15779000,81701394.90000000,1529625599999,13030421.87728100,22368,48190788.60000000,7688240.22988100,0
2018-06-22,0.15773000,0.15861000,0.13429000,0.13843000,130675681.78000000,1529711999999,18900553.62224570,40049,66570894.06000000,9634732.07352920,0
2018-06-23,0.13786000,0.14189000,0.13345000,0.13710000,87709847.30000000,1529798399999,12031629.06486800,23011,50372663.34000000,6910664.12880800,0
2018-06-24,0.13708000,0.13828000,0.11910000,0.13093000,143899464.51000000,1529884799999,18339842.44636290,39084,75982890.79000000,9674165.30078750,0
2018-06-25,0.13085000,0.13889000,0.12619000,0.13521000,112684748.80000000,1529971199999,15029140.80290600,29650,60536367.80000000,8077521.84091600,0
2018-06-26,0.13521000,0.13571000,0.12458000,0.12519000,64025933.40000000,1530057599999,8332822.36776500,15638,36028907.60000000,4688207.02836800,0
2018-06-27,0.12512000,0.12832000,0.12271000,0.12752000,94123430.10000000,1530143999999,11836952.24402700,21051,54405905.10000000,6846445.19094700,0
2018-06-28,0.12753000,0.12891000,0.11742000,0.11825000,98846440.60000000,1530230399999,12274562.79504300,25411,53623031.60000000,6669419.91639900,0
2018-06-29,0.11818000,0.12700000,0.11359000,0.12534000,127501994.70000000,1530316799999,15077120.15054400,31922,72354099.50000000,8549657.69405100,0
2018-06-30,0.12541000,0.13880000,0.12533000,0.13784000,165385662.30000000,1530403199999,22119921.03666700,36917,94734964.70000000,12664678.39404000,0
2018-07-01,0.13783000,0.14590000,0.13303000,0.14211000,154425115.80000000,1530489599999,21470960.33226500,36356,84244065.20000000,11717546.54561800,0
2018-07-02,0.14196000,0.16209000,0.13760000,0.15448000,188333609.60000000,1530575999999,28182795.04611400,45262,97437403.40000000,14581127.56543600,0
2018-07-03,0.15448000,0.16054000,0.14811000,0.14966000,185062896.20000000,1530662399999,28543767.43225800,42996,100902869.00000000,15560309.78229500,0
2018-07-04,0.14973000,0.15999000,0.14586000,0.15112000,102961027.20000000,1530748799999,15877090.21493600,24390,57408686.30000000,8861307.98248900,0
2018-07-05,0.15122000,0.15598000,0.14300000,0.14736000,124928340.70000000,1530835199999,18668509.69914000,35260,65854049.40000000,9855100.00722500,0
2018-07-06,0.14735000,0.14759000,0.13803000,0.14501000,95720066.50000000,1530921599999,13705010.59452400,31236,53160997.50000000,7618140.49788300,0
2018-07-07,0.14528000,0.14842000,0.13698000,0.14783000,90194782.40000000,1531007999999,12733744.37412100,27656,48898489.20000000,6900360.01062200,0
2018-07-08,0.14775000,0.15000000,0.14405000,0.14481000,92832130.70000000,1531094399999,13605680.52268500,27217,51356658.30000000,7530867.31676200,0
2018-07-09,0.14482000,0.14575000,0.13876000,0.13935000,75579037.60000000,1531180799999,10806388.55799500,23157,39948105.70000000,5714368.33761700,0
2018-07-10,0.13934000,0.13972000,0.12711000,0.12814000,111283154.20000000,1531267199999,14705036.46882100,32000,56355186.70000000,7451751.52454400,0
2018-07-11,0.12807000,0.13376000,0.12467000,0.13144000,99990240.30000000,1531353599999,12938143.57647100,29173,52462174.00000000,6789112.41661900,0
2018-07-12,0.13145000,0.13149000,0.12200000,0.12750000,86139318.30000000,1531439999999,10826108.82134500,25414,46313837.30000000,5825496.23285700,0
2018-07-13,0.12747000,0.14356000,0.12458000,0.13768000,152719307.50000000,1531526399999,20386084.27519800,41108,77583185.30000000,10347228.27224100,0
2018-07-14,0.13735000,0.14117000,0.13303000,0.13650000,115057588.40000000,1531612799999,15709436.49005900,32807,63572903.20000000,8679594.19645900,0
2018-07-15,0.13664000,0.14594000,0.13459000,0.14227000,109368381.50000000,1531699199999,15336572.62772100,25077,62188385.40000000,8718961.56305100,0
2018-07-16,0.14231000,0.15855000,0.14037000,0.15655000,149953484.00000000,1531785599999,22530513.27225400,36411,82994529.20000000,12461732.81888900,0
2018-07-17,0.15655000,0.17644000,0.15002000,0.17136000,213123360.60000000,1531871999999,34486695.68454300,53089,111022078.90000000,17945864.74596500,0
2018-07-18,0.17136000,0.19701000,0.17109000,0.18053000,416309853.99000000,1531958399999,76064597.38811340,97110,207638595.99000000,37960639.83795660,0
2018-07-19,0.18061000,0.19217000,0.17149000,0.18191000,282232209.80000000,1532044799999,51344983.97771800,70480,146842631.50000000,26717956.01480400,0
2018-07-20,0.18164000,0.18348000,0.15900000,0.16129000,253384617.50000000,1532131199999,43743580.19006800,70861,126722923.80000000,21881587.38632300,0
2018-07-21,0.16112000,0.16998000,0.15388000,0.16327000,174968628.30000000,1532217599999,28648235.15712100,50525,86917938.70000000,14233328.19824300,0
2018-07-22,0.16340000,0.17920000,0.16164000,0.16916000,189326194.20000000,1532303999999,32449318.57801700,52538,98474148.80000000,16882379.55993200,0
2018-07-23,0.16937000,0.18057000,0.16409000,0.16423000,194302721.30000000,1532390399999,33628174.78472000,56695,93551514.20000000,16182932.69954200,0
2018-07-24,0.16411000,0.17868000,0.16001000,0.17349000,240608913.20000000,1532476799999,41008030.20779200,70441,122921518.40000000,20980639.47375000,0
2018-07-25,0.17360000,0.17728000,0.16644000,0.17275000,176309661.40000000,1532563199999,30296987.58020900,54621,89884702.80000000,15463015.36402100,0
2018-07-26,0.17274000,0.17550000,0.16160000,0.16400000,148549658.70000000,1532649599999,25320711.34422400,45036,75995892.90000000,12960793.47072300,0
2018-07-27,0.16397000,0.16930000,0.15510000,0.16590000,166105202.20000000,1532735999999,27037783.02730600,48578,83807877.30000000,13655672.30653600,0
2018-07-28,0.16586000,0.16662000,0.15915000,0.16410000,93577557.90000000,1532822399999,15278409.55939000,27857,50692452.80000000,8282854.84416400,0
2018-07-29,0.16387000,0.16560000,0.15954000,0.16268000,86539098.90000000,1532908799999,14038575.98084800,24027,48716326.60000000,7906368.18636300,0
2018-07-30,0.16274000,0.16300000,0.14716000,0.15327000,117831615.30000000,1532995199999,18356726.94746200,35384,59053387.50000000,9204750.93755900,0
2018-07-31,0.15323000,0.15349000,0.13900000,0.14175000,139280124.80000000,1533081599999,20066629.30408900,40893,72702503.30000000,10482478.34728000,0
2018-08-01,0.14152000,0.14474000,0.13500000,0.13984000,125588838.30000000,1533167999999,17478129.62057700,37142,66315029.20000000,9235155.75975600,0
2018-08-02,0.13983000,0.14149000,0.12850000,0.13039000,131792025.00000000,1533254399999,17601744.11083100,34817,76468646.00000000,10196004.84521800,0
2018-08-03,0.13079000,0.13473000,0.12290000,0.12947000,138792398.40000000,1533340799999,17849122.11939000,39754,71676460.90000000,9213237.63136300,0
2018-08-04,0.12941000,0.13358000,0.12353000,0.12639000,101749830.70000000,1533427199999,13088694.25848500,28602,55122751.50000000,7098630.22207300,0
2018-08-05,0.12622000,0.13130000,0.12440000,0.13024000,96484560.40000000,1533513599999,12348494.26462800,24856,51552809.50000000,6596621.97620100,0
2018-08-06,0.13050000,0.13618000,0.12644000,0.12937000,103522434.80000000,1533599999999,13503375.36929200,33019,54430922.00000000,7099255.25032000,0
2018-08-07,0.12937000,0.13227000,0.12252000,0.12365000,117382777.30000000,1533686399999,15089313.73888100,36526,63704241.00000000,8207221.86327700,0
2018-08-08,0.12380000,0.12387000,0.10855000,0.11292000,165723801.65000000,1533772799999,19137563.24468320,50222,83193352.57000000,9602948.61576300,0
2018-08-09,0.11281000,0.12631000,0.11272000,0.12213000,177290775.90000000,1533859199999,21251907.06306100,52337,91836380.60000000,10993709.07736800,0
2018-08-10,0.12213000,0.12380000,0.11132000,0.11485000,163283852.60000000,1533945599999,19258388.58849200,50645,80868651.70000000,9545556.41557800,0
2018-08-11,0.11461000,0.11633000,0.10713000,0.11022000,132856521.30000000,1534031999999,14807890.29808800,48423,67662931.10000000,7545037.03021500,0
2018-08-12,0.11022000,0.11450000,0.10859000,0.11153000,84899955.50000000,1534118399999,9497076.50477500,29129,43715491.80000000,4891967.70289400,0
2018-08-13,0.11152000,0.11415000,0.10100000,0.10104000,117825288.07000000,1534204799999,12797213.38988870,36739,56532087.47000000,6166356.92195970,0
2018-08-14,0.10102000,0.10113000,0.08400000,0.09350000,178829259.07000000,1534291199999,16208312.72853380,53519,87982211.90000000,7957744.88049900,0
2018-08-15,0.09350000,0.10131000,0.09339000,0.09361000,184857078.80000000,1534377599999,17948100.30897900,52155,90020727.80000000,8748591.68321600,0
2018-08-16,0.09361000,0.09820000,0.09138000,0.09460000,124134745.30000000,1534463999999,11758177.21882600,31747,61451631.00000000,5822451.59737800,0
2018-08-17,0.09460000,0.11000000,0.09370000,0.11000000,234081259.80000000,1534550399999,23758690.35483000,60394,125138414.00000000,12695038.91123500,0
2018-08-18,0.11000000,0.11247000,0.09514000,0.09831000,213897957.50000000,1534636799999,22016591.83222000,57730,111116073.10000000,11432209.47041600,0
2018-08-19,0.09832000,0.10356000,0.09633000,0.10143000,123775994.10000000,1534723199999,12386039.55291700,35479,68282675.10000000,6831671.72037700,0
2018-08-20,0.10131000,0.10299000,0.09159000,0.09174000,135267717.60000000,1534809599999,13220183.10017000,36008,68979337.60000000,6751477.29730900,0
2018-08-21,0.09203000,0.09541000,0.09001000,0.09469000,132327843.80000000,1534895999999,12298393.66681800,31231,75169037.70000000,6988104.20319400,0
2018-08-22,0.09469000,0.10082000,0.08682000,0.08955000,188859218.10000000,1534982399999,17793823.92420000,43273,101457303.30000000,9572260.72645200,0
2018-08-23,0.08926000,0.09420000,0.08835000,0.09232000,127991686.60000000,1535068799999,11585684.67594100,31074,72921168.90000000,6600042.70142300,0
2018-08-24,0.09222000,0.09450000,0.09030000,0.09381000,122264201.20000000,1535155199999,11280118.48744700,25954,72618519.50000000,6701075.97065200,0
2018-08-25,0.09372000,0.09496000,0.09177000,0.09413000,122813941.70000000,1535241599999,11474799.32916600,27542,69470657.80000000,6492905.24187000,0
2018-08-26,0.09420000,0.09467000,0.09050000,0.09306000,106480637.60000000,1535327999999,9831305.25192700,22445,59518864.60000000,5498436.64993400,0
2018-08-27,0.09306000,0.10157000,0.09206000,0.10051000,167559247.90000000,1535414399999,16093712.16932400,39315,94841674.60000000,9115163.19400000,0
2018-08-28,0.10050000,0.10749000,0.09960000,0.10555000,216112224.00000000,1535500799999,22262997.83130600,52680,112624756.10000000,11602127.62061000,0
2018-08-29,0.10555000,0.10919000,0.10121000,0.10535000,223271747.10000000,1535587199999,23388925.13455800,51620,114401903.40000000,11983103.24695800,0
2018-08-30,0.10535000,0.10753000,0.09661000,0.10066000,192982516.50000000,1535673599999,19408874.82242300,45043,98112141.40000000,9848670.08303800,0
2018-08-31,0.10083000,0.10343000,0.09851000,0.10170000,150820489.40000000,1535759999999,15184451.10833800,33805,82464193.80000000,8301912.83394600,0
2018-09-01,0.10158000,0.11032000,0.10131000,0.10699000,197881916.20000000,1535846399999,21017943.90854100,44736,109392806.30000000,11619610.75988000,0
2018-09-02,0.10699000,0.10771000,0.10200000,0.10499000,160240191.30000000,1535932799999,16827126.40231600,38531,83843697.60000000,8804393.31779700,0
2018-09-03,0.10471000,0.10550000,0.10215000,0.10352000,112188192.60000000,1536019199999,11665701.89932700,27578,61780224.10000000,6425999.03862400,0
2018-09-04,0.10360000,0.10709000,0.10334000,0.10521000,140038510.00000000,1536105599999,14732214.84780800,29692,76774134.30000000,8074639.71232100,0
2018-09-05,0.10522000,0.10621000,0.08561000,0.08637000,235189147.40000000,1536191999999,22488281.26884600,53547,116440815.10000000,11185918.01679600,0
2018-09-06,0.08637000,0.08877000,0.08085000,0.08840000,183458796.30000000,1536278399999,15557382.53381900,43553,96161203.95000000,8159277.81434800,0
2018-09-07,0.08835000,0.08946000,0.08130000,0.08287000,135249064.30000000,1536364799999,11494798.96272000,29613,72511030.30000000,6155937.46127900,0
2018-09-08,0.08285000,0.08440000,0.07654000,0.07749000,131933174.10000000,1536451199999,10678960.45395800,29126,70162805.30000000,5699361.61107900,0
2018-09-09,0.07737000,0.08097000,0.07353000,0.07601000,160703125.00000000,1536537599999,12434244.16007800,34851,85955624.20000000,6658115.89885100,0
2018-09-10,0.07592000,0.07867000,0.06660000,0.07343000,173188426.70000000,1536623999999,12854477.93601700,32840,92927029.50000000,6909707.61327200,0
2018-09-11,0.07345000,0.07475000,0.06574000,0.07010000,181972671.90000000,1536710399999,12749350.50506100,35625,95857441.40000000,6724472.18546700,0
2018-09-12,0.06999000,0.07036000,0.06089000,0.06627000,283607640.70000000,1536796799999,18112357.74507000,50834,141375381.90000000,9032453.52084500,0
2018-09-13,0.06628000,0.07181000,0.06497000,0.06951000,317801481.50000000,1536883199999,21681012.73213800,55956,162099776.10000000,11065529.50391400,0
2018-09-14,0.06957000,0.07077000,0.06541000,0.06749000,234221654.60000000,1536969599999,15967296.01441500,42982,119066455.20000000,8124976.46147000,0
2018-09-15,0.06743000,0.07068000,0.06732000,0.06895000,154219827.10000000,1537055999999,10670168.25745300,29132,85260661.70000000,5898024.70013700,0
2018-09-16,0.06889000,0.07000000,0.06568000,0.06988000,141868349.30000000,1537142399999,9662422.85105300,27985,78428058.30000000,5347238.09040300,0
2018-09-17,0.06988000,0.07023000,0.06256000,0.06347000,203297571.70000000,1537228799999,13546342.67303600,36438,106447983.90000000,7105885.90075900,0
2018-09-18,0.06332000,0.07012000,0.06193000,0.06900000,236846149.50000000,1537315199999,15744126.55020900,41182,125067687.40000000,8313129.17047800,0
2018-09-19,0.06892000,0.07441000,0.06622000,0.07218000,365958539.10000000,1537401599999,25819092.37093500,55820,183222054.40000000,12919496.09174100,0
2018-09-20,0.07218000,0.08389000,0.07111000,0.08089000,330838102.60000000,1537487999999,24953393.72820100,52731,168596643.90000000,12708369.69900800,0
2018-09-21,0.08086000,0.09035000,0.08065000,0.08773000,551641826.00000000,1537574399999,47146894.07210200,88838,280014831.30000000,23922613.78230600,0
2018-09-22,0.08767000,0.08913000,0.07920000,0.08338000,227327697.60000000,1537660799999,18918465.52135300,39063,108627934.70000000,9036751.73647900,0
2018-09-23,0.08331000,0.09390000,0.08281000,0.08986000,424470856.10000000,1537747199999,38081791.60410100,70294,216321389.50000000,19377314.59923200,0
2018-09-24,0.08985000,0.09197000,0.08146000,0.08241000,323249784.20000000,1537833599999,27749292.24940000,55453,159165848.90000000,13678653.58235900,0
2018-09-25,0.08245000,0.08246000,0.07425000,0.08108000,328241867.00000000,1537919999999,25610886.77549900,61222,163598734.70000000,12767771.61478200,0
2018-09-26,0.08114000,0.08311000,0.07648000,0.07913000,254963273.10000000,1538006399999,20418673.88967900,49378,132684481.90000000,10618720.97774400,0
2018-09-27,0.07912000,0.08890000,0.07777000,0.08629000,346873558.60000000,1538092799999,28942790.15268200,58775,177890764.50000000,14826923.39689100,0
2018-09-28,0.08630000,0.08850000,0.08100000,0.08390000,316240861.20000000,1538179199999,26831854.15537300,57741,157977373.90000000,13416060.20297100,0
2018-09-29,0.08390000,0.08680000,0.08106000,0.08446000,208369497.30000000,1538265599999,17474246.03848900,40621,108368557.70000000,9092913.84744700,0
2018-09-30,0.08444000,0.08740000,0.08250000,0.08511000,189401740.90000000,1538351999999,16135637.35389800,36726,102215532.40000000,8713813.35454400,0
2018-10-01,0.08511000,0.08700000,0.08203000,0.08467000,136128526.60000000,1538438399999,11499178.36881900,29182,74691608.60000000,6315667.01895900,0
2018-10-02,0.08451000,0.08510000,0.08151000,0.08224000,133043293.20000000,1538524799999,11104554.95605200,27511,76428688.20000000,6383615.81689700,0
2018-10-03,0.08221000,0.08248000,0.07820000,0.08088000,146109517.90000000,1538611199999,11751915.19069700,29928,78275167.40000000,6296468.18406700,0
2018-10-04,0.08082000,0.08319000,0.08044000,0.08164000,123500312.20000000,1538697599999,10142882.79612100,24701,69763589.10000000,5729571.23699700,0
2018-10-05,0.08161000,0.08450000,0.08029000,0.08339000,117646712.90000000,1538783999999,9644648.12299400,23905,68878987.70000000,5647414.46609300,0
2018-10-06,0.08339000,0.08411000,0.08080000,0.08151000,110744781.90000000,1538870399999,9106937.66941300,21086,63523797.50000000,5223472.44458200,0
2018-10-07,0.08156000,0.08558000,0.08033000,0.08464000,128627175.20000000,1538956799999,10628605.71119800,24006,71130358.30000000,5877032.32165400,0
2018-10-08,0.08465000,0.08890000,0.08348000,0.08698000,182425366.60000000,1539043199999,15702721.36304100,36931,99112195.10000000,8538563.12292500,0
2018-10-09,0.08698000,0.08808000,0.08480000,0.08659000,134872526.00000000,1539129599999,11653933.72082900,28492,70411543.40000000,6088559.42291200,0
2018-10-10,0.08655000,0.08690000,0.08359000,0.08542000,131687962.60000000,1539215999999,11185503.39554500,27328,69654503.10000000,5919172.14080700,0
2018-10-11,0.08547000,0.08547000,0.06920000,0.07079000,264191236.50000000,1539302399999,20154848.27815500,54100,123879419.00000000,9441337.00389200,0
2018-10-12,0.07079000,0.07660000,0.06950000,0.07320000,163124680.70000000,1539388799999,12076830.52584500,35749,93836179.60000000,6947928.19164300,0
2018-10-13,0.07314000,0.07545000,0.07258000,0.07374000,110544712.70000000,1539475199999,8200029.62397800,24159,62689848.20000000,4652063.43346800,0
2018-10-14,0.07374000,0.07459000,0.07098000,0.07170000,126401158.70000000,1539561599999,9291731.95288600,23942,64401145.30000000,4734483.61856300,0
2018-10-15,0.07164000,0.08497000,0.07000000,0.07671000,301872201.80000000,1539647999999,23342361.10613800,58520,158169345.90000000,12236074.34571400,0
2018-10-16,0.07670000,0.07884000,0.07565000,0.07777000,115794153.40000000,1539734399999,8947700.33146700,27071,65560649.30000000,5064340.48917100,0
2018-10-17,0.07772000,0.08132000,0.07701000,0.07994000,131284053.00000000,1539820799999,10372819.68963900,30241,73864988.00000000,5834825.33407800,0
2018-10-18,0.07994000,0.08069000,0.07500000,0.07668000,127667976.10000000,1539907199999,10003399.97736200,28786,69428553.30000000,5446348.58492200,0
2018-10-19,0.07668000,0.07790000,0.07577000,0.07683000,79407741.30000000,1539993599999,6094608.15711800,18842,49274381.20000000,3782456.27421500,0
2018-10-20,0.07691000,0.07876000,0.07610000,0.07768000,97554451.00000000,1540079999999,7585569.13204500,23306,58044838.60000000,4512252.03880400,0
